t_stamp,P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P501.Speed,P502.Status,P502.Speed,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,LIT601.Pv,LIT602.Pv,FIT601.Pv,FIT602.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm
20-Feb-2026 09:28:49,1.0,641.9003,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.709242,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.705166999999999,203.060379,23.4970226,812.9326,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.04974,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0010242294500000001,0.0,8.820046000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.8008,549.5386,0.0,0.990612864,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:50,1.0,641.9003,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.694502,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.708080000000001,203.060379,23.4970226,812.3318,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0010242294500000001,0.0,8.819085000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,475.99975599999993,549.506531,0.0,0.993015766,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:51,1.0,641.9003,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.673994,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70891237,203.060379,23.4970226,812.3318,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.1651,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0010242294500000001,0.0,8.812356,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,475.99975599999993,549.2502,0.0,0.9971806409999999,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:52,1.0,641.9003,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.662778999999999,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70891237,203.060379,23.4970226,812.3318,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.1651,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0010242294500000001,0.0,8.80787,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,475.9677,549.4104,0.0,0.9806811,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:53,1.0,641.9003,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.646116000000001,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71265745,203.060379,23.4970226,812.6522,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.04974,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.002048459,0.0,8.804666000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,475.9677,549.5386,0.0,0.9720309000000001,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:54,1.0,641.9003,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.635542,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71265745,203.060379,23.4970226,812.6522,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.35736,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.002048459,0.0,8.80082,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.38424699999996,549.5386,0.0,0.9713901,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:55,1.0,641.5863,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.632338,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71265745,203.060379,23.4970226,813.1729,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.1651,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00179240154,0.0,8.80082,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.38424699999996,549.5386,0.0,0.9707494000000001,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:56,1.0,641.5863,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.629453999999999,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71265745,203.060379,23.4970226,813.1729,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.0882,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.000896200771,0.0,8.80082,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.38424699999996,549.5386,0.0,0.98516643,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:57,1.0,641.5863,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.629453999999999,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71265745,203.060379,23.4970226,813.1729,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.01129,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.000896200771,0.0,8.802423,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.6406,549.3463,0.0,0.995578766,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:58,1.0,641.5863,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.646116000000001,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71265745,203.060379,23.4970226,813.1729,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.01129,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.000896200771,0.0,8.807229,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.8008,549.3463,0.0,0.9862878,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:28:59,1.0,641.5863,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.662458,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.710577000000001,203.060379,23.4970226,813.1729,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.1651,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.813638000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.8008,549.3463,0.0,0.98708874,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:00,1.0,640.8405,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.679762,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.710577000000001,203.060379,23.4970226,813.3331,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.0882,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.819085000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.8008,549.3463,0.0,0.98837024,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:01,1.0,640.7228,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.697706,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.3331,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.823571000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.8008,549.3463,0.0,0.97507447,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:02,1.0,640.7228,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.715010000000001,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.3331,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.01129,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.831261999999999,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.76876799999997,549.3463,0.0,0.9712299999999999,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:03,1.0,640.7228,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.72975,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.3331,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.04974,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.835107,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.4163,548.8977,0.0,0.9704290000000001,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:04,1.0,640.7228,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.736799000000001,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.3331,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.28046,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.841835000000001,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.4163,548.8977,0.0,0.9779578999999999,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:05,1.0,640.4087519999999,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.742887,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.28046,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.844078,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.4163,549.2181400000001,0.0,0.98516643,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:06,1.0,640.0555,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.746411,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.61087,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.847603,309.766724,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.2181400000001,0.0,0.98516643,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:07,1.0,640.0555,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.743848,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.852409,309.869263,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.378357,0.0,0.96306026,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:08,1.0,640.0555,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.726545,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.04974,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.00153634418,0.0,8.854652,309.8949,123.526016,11.497052199999999,6.504742,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.378357,0.0,0.96177876,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:09,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.710524000000001,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.70683146,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.857536,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.602661,0.0,0.9846859,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:10,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.694822,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.710577000000001,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.43427,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.857857000000001,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.602661,0.0,0.9936565,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:11,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.677519,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.710577000000001,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.0882,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.860741,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.602661,0.0,0.9946176409999999,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:12,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.659895,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.710992999999999,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.860741,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.54446399999995,549.602661,0.0,0.986768365,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:13,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.647078,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71765137,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.20355,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.860741,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.70468099999994,549.602661,0.0,0.980841339,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:14,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.640028,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71765137,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.5880699999999,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.863304,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.70468099999994,549.602661,0.0,0.976836562,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:15,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.636824,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71765137,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.242,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.863304,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.4163,549.4104,0.0,0.9766764000000001,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:16,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.636824,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71765137,203.060379,23.4970226,813.653564,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.28046,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.865867999999999,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,476.4163,549.4104,0.0,0.9745939370000001,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:17,1.0,640.3302610000001,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.636824,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71765137,203.060379,23.4970226,813.5334,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.28046,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.865867999999999,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,477.057159,549.4104,0.0,0.995578766,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
20-Feb-2026 09:29:18,1.0,640.4087519999999,0.0,1.0,1.0,1.0,2.0,0.0,65.27173,9.653166,180.9536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Inactive,Inactive,Inactive,Active,99.0,7.71765137,203.060379,23.4970226,813.5334,0.00025622136299999996,3.73903584,1.0,1.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,1.0,1006.35736,0.000128049171,0.0,217.53396600000002,1.0,1.0,1.0,1.0,1.0,Inactive,1.0,0.0026916174699999997,0.00179326255,0.0014083154999999998,0.0,8.865867999999999,309.8949,123.526016,11.497052199999999,6.456678,0.0,4.229685,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Bad Input,Bad Input,2.0,477.24942000000004,549.4104,0.0,1.00310767,1.0,1.0,1.0,Inactive,Inactive,Active,Inactive,Inactive,Active
